,id,title,artist,album_artist,album,year,track,total_tracks
123,826687c0-6de6-409b-bcb7-e1c2947238c8,"Blöde Frage, Saufgelage",['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,6,13
124,f329d2e3-fb47-4b63-b1a1-7d7af777910a,Seemannsliebe,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,7,13
125,1c0a5d4d-46b6-4ee5-86fd-25daeae620f9,Auf Wiederseh'n,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,8,13
126,4713b0ea-4a64-4289-9b64-ed28ca73a485,Träumer und Tor,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,9,13
127,54d33aa0-ff40-4c98-a41c-892c3856b550,Sündenfrei (zum Sonderpreis),['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,10,13
128,67f71222-cbc9-4853-9af2-3d99b955fd92,Ohrwurm,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,11,13
129,055e23a1-44d8-4282-9374-8c5aef99ff86,Der Druide,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,12,13
130,d9e28407-c51b-420f-9611-69127c275735,Frisch Gezapft,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,13,13
131,c8645187-ae85-46d5-81c1-71e5cf73150a,Auf's Leben,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,1,15
132,b19402e5-284b-4edb-862b-4d7947921a26,Herz im Sturm,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,2,15
133,2562c817-c533-4597-9b79-f4c932a00877,Mann aus Metall,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,3,15
134,7bb7cc76-dd00-48d4-9b24-cefefe1324dc,Zuckerbrot und Peitsche,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,4,15
135,f8612d6e-3d9e-4280-bc8d-c58bacbeaa9a,Hans,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,5,15
136,826687c0-6de6-409b-bcb7-e1c2947238c8,"Blöde Frage, Saufgelage",['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,6,15
137,f329d2e3-fb47-4b63-b1a1-7d7af777910a,Seemannsliebe,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,7,15
138,1c0a5d4d-46b6-4ee5-86fd-25daeae620f9,Auf Wiederseh'n,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,8,15
139,4713b0ea-4a64-4289-9b64-ed28ca73a485,Träumer und Tor,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,9,15
140,54d33aa0-ff40-4c98-a41c-892c3856b550,Sündenfrei (zum Sonderpreis),['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,10,15
141,67f71222-cbc9-4853-9af2-3d99b955fd92,Ohrwurm,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,11,15
142,055e23a1-44d8-4282-9374-8c5aef99ff86,Der Druide,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,12,15
143,d9e28407-c51b-420f-9611-69127c275735,Frisch Gezapft,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,13,15
144,1ab30043-e920-49ed-820e-3651b7efa499,In vino veritas,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,14,15
145,150c4725-db87-4640-a9d1-01655a5f41cb,Auf's Leben (Nach der Feier),['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,15,15
146,0ed221fb-60c5-4a37-91f2-8f89dc96858b,Herz im Sturm,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,1,2
147,768a7f46-e0ed-4060-bf9d-22d15e3dc6e0,Mann aus Metall,['Feuerschwanz'],Feuerschwanz,Auf's Leben!,2014,2,2
148,17f06824-68a8-4892-9f70-436a68b52982,Intro,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,1,22
149,7440ae41-4ef8-4a14-9685-8842f44c1825,Mach dich frei,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,2,22
150,2ea68061-0271-4650-aa90-40a273e3d70c,Wir lieben Dudelsack,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,3,22
151,dfb2a61c-5cbe-4370-b08f-89281cd600a5,Johanna,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,4,22
152,034113d1-8192-4d59-94a0-1108e037b43d,Der Geizhals,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,5,22
153,b6c2e4ed-f9f8-4334-94e2-a2708cc1bebe,Ich will tanzen,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,6,22
154,795180ed-834e-4694-8ec1-8e6183ad651e,Hurra Hurra die Pest ist da,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,7,22
155,689ee372-9bf3-4b98-ace6-e89f6449f39a,Die Spielmannsträne,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,8,22
156,81f6272e-3106-4539-9684-3065ca335af5,Das Mittelalter,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,9,22
157,9d48cf14-a73f-4c3e-a918-34765c91dc0a,Meister der Folter,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,10,22
158,ee196c98-3d61-4ae4-878f-b6c19fe9a27c,Zuckerbrot und Peitsche,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,11,22
159,31352554-eef9-48be-b5d4-b43dfad88fcc,Herren der Winde,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,12,22
160,419bc283-e729-41ae-8215-e85c2984935b,Wunsch ist Wunsch,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,13,22
161,ca8da633-0841-4375-a159-74f7aa64d1a3,Feuerkantate,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,14,22
162,d3923f31-7045-43b6-9ca3-25b5e116de47,Met & Miezen,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,15,22
163,f6271b3c-91da-45dc-a0db-d0f40ebddcfb,Das niemals endende Gelage,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,16,22
164,daf6f4a6-f2fd-4720-a834-2559ade2a348,Am Feuer,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,17,22
165,3891c937-720c-4c6b-be16-ecc7878c2c85,Metvernichter,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,18,22
166,da5ef34a-705c-4759-98d8-318fa2dcfd2a,Latte,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,19,22
167,aafe5283-43de-4765-b106-9ded9e365298,Auf's Leben,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,20,22
168,cdd63db0-3ef7-4d59-9ceb-69f12c0c4e5a,Metnotstand im Märchenland,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,21,22
169,8949861e-765e-4687-8bfa-1477c62ae25c,Habe Mut,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,22,22
170,31154dc7-f5b9-48e6-9ba4-7c2379ada979,Mach dich frei,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,1,16
171,58e93590-1c8c-4f6e-b401-a703300cd1d3,Wir lieben Dudelsack,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,2,16
172,0e190c1d-4089-4bf2-b862-52895ddb5295,Johanna,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,3,16
173,cecc7a19-9d05-4ebd-b3c3-dfb9e8ffb765,Der Geizhals,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,4,16
174,7b7b0cfe-7856-4928-bc60-ea1c4eff7558,"Hurra, Hurra, die Pest ist da",['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,5,16
175,fa73808b-b2d8-43b0-9211-2d8d4e51051e,Die Spielmannsträne,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,6,16
176,fcfd6c3b-bbb2-4232-9d82-a9407dc46106,Das Mittelalter,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,7,16
177,3d061305-3695-4d16-8dd6-ebb1868d1e98,Meister der Folter,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,8,16
178,ae338402-4b74-4234-b242-03221c7b90b8,Zuckerbrot und Peitsche,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,9,16
179,44d43cab-b553-4a59-89ac-3435bfd66965,Wunsch ist Wunsch,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,10,16
180,fe401a2d-8e4b-45de-84f0-6dbcdaaed4aa,Met und Miezen,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,11,16
181,6665f130-bf18-4116-8f73-f2ec7205cfc5,Das niemals endende Gelage,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,12,16
182,98672504-bb51-484b-9ad7-f4cc5a3de18b,Metvernichter,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,13,16
183,7e5b509b-bfd0-4a32-a938-ff6337cc6cd7,Latte,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,14,16
184,299a67b1-4eff-4f35-864a-f4730f06c28d,Auf's Leben,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,15,16
185,2a271f9b-6d24-4f55-a8fe-983449ef551b,Metnotstand im Märchenland,['Feuerschwanz'],Feuerschwanz,10 Jahre Feuerschwanz Live,2015,16,16
186,826e7783-42d6-4b9e-9978-834fe69549f2,Sex is Muss,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,1,1
187,3ab6f46e-d777-4789-9275-86f396c0358d,Sex is Muss,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,1,2
188,703db5bf-9df7-4491-a705-35ee4bb009f8,Krieger des Mets,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,2,2
189,e5332cbe-da59-46ce-a322-be7be38b74b8,Ketzerei,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,1,12
190,d9266084-0441-4463-8f79-fa9c957707c7,Krieger des Mets,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,2,12
191,4b0a11d1-f679-46ab-9cb1-373e4d7d24ca,Sex is Muss,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,3,12
192,55e31a1b-9b6b-412e-970d-8b200e004f0c,"Ein Schelm, wer Böses dabei denkt",['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,4,12
193,70e65519-3bf2-4b3b-ae88-fef8231d87d5,Taugenix,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,5,12
194,e72980dd-0ac4-4021-8d17-0da17f0a9711,Hexenjagd,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,6,12
195,86a77c51-baa2-422c-99bc-529396c2c819,Ringelpietz (mit Anfassen),['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,7,12
196,af2f16cf-9614-4642-89e4-d4649808a373,Nachtlied,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,8,12
197,5cbc7240-20ef-44f6-86f7-72d95422c0a3,Moralisch (höchst verwerflich),['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,9,12
198,7e547cda-bd4d-46e8-8fd3-855d73f98f25,Teufel,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,10,12
199,a9129a15-01df-464a-a225-ff69f015f23e,Es wollt ein Bauer früh aufsteh'n,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,11,12
200,ffabb5a1-ff5a-48c2-a1d8-33234ded15ed,Ruderboot,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,12,12
201,e5332cbe-da59-46ce-a322-be7be38b74b8,Ketzerei,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,1,12
202,d9266084-0441-4463-8f79-fa9c957707c7,Krieger des Mets,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,2,12
203,4b0a11d1-f679-46ab-9cb1-373e4d7d24ca,Sex is Muss,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,3,12
204,55e31a1b-9b6b-412e-970d-8b200e004f0c,"Ein Schelm, wer Böses dabei denkt",['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,4,12
205,70e65519-3bf2-4b3b-ae88-fef8231d87d5,Taugenix,['Feuerschwanz'],Feuerschwanz,Sex is Muss,2016,5,12
